foro,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,2,0,2,0,8,0,0,0,0,1,2,0,1,4,0,0,2,0,0,0,5,3,2,0,6,0,1,0,0,0,0,0,0
università,0,0,0,0,1,0,0,2,4,1,1,0,0,0,0,0,0,1,0,4,1,2,4,1,0,0,4,0,3,3,0,6,1,0,0,5,0,0,2,0,0,0,7,3,5,0,19,2,34,0,2,1,5,0,0
mulino,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,5,1,0,1,4,0,1,0,0,0,0,0,0
fiera,0,3,1,0,2,1,0,5,2,0,0,1,0,0,1,10,3,1,3,3,1,3,8,2,0,2,1,1,0,2,1,3,6,1,16,11,0,1,9,0,1,0,12,0,3,2,6,9,0,3,0,0,1,0,0
maneggio,0,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,2,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0
palmento,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
tappezzeria,0,1,0,0,4,1,0,8,0,3,0,1,0,1,0,12,1,0,8,1,4,0,2,2,0,2,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,2,2,5,0,1,4,2,0,0,1,1,0,1,0
casotto,0,2,8,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
palazzina,0,1,0,0,4,1,0,7,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
casolare,0,0,0,0,4,0,5,0,1,1,0,2,10,1,0,0,0,0,0,3,2,1,2,0,0,4,0,1,0,0,0,3,0,0,1,14,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
seminario,3,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,2,1,3,0,1,7,0,6,0,0,2,0,0,7,4,0,0,0,0,0,2,0,0,0,9,0,0,0,4,1,8,0,0,0,44,0,1
stamperia,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
santuario,0,0,0,0,1,2,1,2,4,6,4,1,0,2,2,1,0,3,2,6,0,0,6,0,4,0,0,1,0,4,0,0,8,0,9,1,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
villetta,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,5,1,4,0,10,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0
casino,1,0,0,0,1,0,0,0,21,4,0,0,0,0,0,0,0,0,5,0,1,13,1,1,0,0,2,0,1,2,4,1,2,0,0,0,0,0,1,0,0,0,1,14,0,1,6,9,7,0,0,0,0,0,2
cortile,0,29,4,0,8,9,10,1,20,2,1,15,1,1,4,1,6,17,10,9,8,28,59,10,60,5,7,0,5,1,1,92,8,1,7,4,5,0,25,0,5,5,32,1,5,0,37,5,8,1,2,2,5,0,0
ricetto,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
casone,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casa di signore,0,0,0,0,4,0,0,0,0,1,2,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,5,1,0,0,3,0,0,3,0,4,0,0,0,0,0,2,1,1,1,1,0,2,0,0
campanile,3,0,1,0,0,6,3,5,7,9,6,4,5,2,12,6,0,0,11,4,2,2,4,6,0,2,0,1,1,3,3,13,0,0,30,11,0,0,6,0,1,0,14,1,3,0,3,4,0,0,1,0,1,1,0
canonica,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,1,8,0,0,0,1,4,2,0,0,0,0,0,0
cappella,0,0,0,0,0,3,30,1,14,4,18,2,1,1,1,9,3,11,4,4,2,15,3,5,0,4,3,0,0,1,2,20,0,2,31,25,1,0,11,3,0,0,7,0,0,0,4,0,1,0,0,0,22,0,0
altare,2,1,0,0,0,3,8,3,13,10,12,6,1,1,3,2,6,2,9,12,9,13,10,24,7,2,3,0,2,1,3,20,5,4,32,16,0,0,11,0,1,3,22,6,0,0,12,5,3,1,2,2,12,0,0
granaio,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0
