http://www.wikidata.org/entity/Q10872101,anatomista,wikidata,it,studioso di anatomia
http://www.wikidata.org/entity/Q3615132,anatomopatologo,wikidata,it,medico specializzato in anatomopatologia
http://www.wikidata.org/entity/Q30113923,andrologo,wikidata,it
http://www.wikidata.org/entity/Q104437516,angelologo,wikidata,it,studioso di angelologia
http://www.wikidata.org/entity/Q16308156,anglista,wikidata,it,studioso della lingua e della letteratura dei paesi anglofoni
http://www.wikidata.org/entity/Q3625363,animatore,wikidata,it
http://www.wikidata.org/entity/Q67102720,annalista,wikidata,it,scrittore che si occupa di redigere gli annali
http://www.wikidata.org/entity/Q187865,antiquario,wikidata,it,commerciante o un collezionista di oggetti d'antiquariato
http://www.wikidata.org/entity/Q5697103,antiquario,wikidata,it
http://www.wikidata.org/entity/Q50807995,antiquario di libri,wikidata,it
http://www.wikidata.org/entity/Q16360440,antologista,wikidata,it,curatore di antologie
http://www.wikidata.org/entity/Q4773904,antropologo,wikidata,it,scienziato che studia l'antropologia
http://www.wikidata.org/entity/Q852389,apicoltore,wikidata,it,allevatore di api
http://www.wikidata.org/entity/Q619553,apologista,wikidata,it
http://www.wikidata.org/entity/Q376962,apparatčik,wikidata,it
http://www.wikidata.org/entity/Q4780946,apparitor,wikidata,it
http://www.wikidata.org/entity/Q253567,apprendista,wikidata,it
http://www.wikidata.org/entity/Q620573,arabista,wikidata,it
http://www.wikidata.org/entity/Q17344952,aracnologo,wikidata,it
http://www.wikidata.org/entity/Q516463,araldista,wikidata,it,esperto dell'araldica
http://www.wikidata.org/entity/Q21117684,arazziere,wikidata,it,artigiano tessile che realizza arazzi
http://www.wikidata.org/entity/Q202648,arbitro,wikidata,it,ufficiale di gara in ambito sportivo
http://www.wikidata.org/entity/Q716711,arbitro,wikidata,it,responsabile del rispetto delle regole del Football Americano durante il gioco
http://www.wikidata.org/entity/Q3621342,arbitro,wikidata,it,colui che controlla il corretto svolgimento di una partita di hockey su prato
http://www.wikidata.org/entity/Q799665,arbitro di badminton,wikidata,it
http://www.wikidata.org/entity/Q1856798,arbitro di baseball,wikidata,it
http://www.wikidata.org/entity/Q859528,arbitro di calcio,wikidata,it,L'arbitro; noto anche con i termini comuni ma non ufficiali quali direttore di gara o ufficiale di gara
http://www.wikidata.org/entity/Q2143894,arbitro di cricket,wikidata,it
http://www.wikidata.org/entity/Q1757103,arbitro di hockey su ghiaccio,wikidata,it
http://www.wikidata.org/entity/Q2182752,arbitro di pallacanestro,wikidata,it,colui che controlla il regolare svolgimento di una partita di pallacanestro
http://www.wikidata.org/entity/Q1302317,arbitro di pallamano,wikidata,it
http://www.wikidata.org/entity/Q13382191,arbitro di pallanuoto,wikidata,it
http://www.wikidata.org/entity/Q3621345,arbitro di pallavolo,wikidata,it
http://www.wikidata.org/entity/Q2859667,arbitro di pugilato,wikidata,it
http://www.wikidata.org/entity/Q2229544,arbitro di scacchi,wikidata,it
http://www.wikidata.org/entity/Q15916915,arbitro di scacchi,wikidata,it
http://www.wikidata.org/entity/Q15137728,archeoastronomo,wikidata,it
http://www.wikidata.org/entity/Q47482514,archeobotanico,wikidata,it
http://www.wikidata.org/entity/Q3621491,archeologo,wikidata,it,professionista qualificato in una delle branche dell'archeologia
http://www.wikidata.org/entity/Q54985870,archeologo biblico,wikidata,it
http://www.wikidata.org/entity/Q15983985,archeologo classico,wikidata,it,archeologo nell'ambito dell'antichità greco-romana
http://www.wikidata.org/entity/Q51034797,archeologo computazionale,wikidata,it
http://www.wikidata.org/entity/Q26261971,archeologo cristiano,wikidata,it
http://www.wikidata.org/entity/Q26424344,archeologo del Vicino Oriente,wikidata,it,archeologo esperto del Vicino Oriente
http://www.wikidata.org/entity/Q52231239,archeologo medievista,wikidata,it
http://www.wikidata.org/entity/Q25931036,archeozoologo,wikidata,it
http://www.wikidata.org/entity/Q42973,architetto,wikidata,it,professione di chi progetta edifici e supervisiona la loro costruzione
http://www.wikidata.org/entity/Q2860253,architetto dei dati,wikidata,it
http://www.wikidata.org/entity/Q2815948,architetto del paesaggio,wikidata,it
http://www.wikidata.org/entity/Q1548249,architetto del software,wikidata,it
http://www.wikidata.org/entity/Q635734,archivista,wikidata,it,professionista addetto alla manutenzione organizzativa di un archivio
http://www.wikidata.org/entity/Q106432098,archivista digitale,wikidata,it
http://www.wikidata.org/entity/Q13382355,arciere,wikidata,it,atleta che pratica il tiro con l'arco
http://www.wikidata.org/entity/Q64691651,arcivescovo emerito di Homs dei Melchiti,wikidata,it,arcivescovo emerito
http://www.wikidata.org/entity/Q19713031,argentario,wikidata,it
http://www.wikidata.org/entity/Q2216340,argentiere,wikidata,it
http://www.wikidata.org/entity/Q1371796,armaiolo,wikidata,it
http://www.wikidata.org/entity/Q500251,armatore,wikidata,it,colui che ha l'esercizio della nave; indipendentemente dell'esserne o meno proprietario
http://www.wikidata.org/entity/Q21280575,armenologo,wikidata,it
http://www.wikidata.org/entity/Q3623165,armoraro,wikidata,it,colui che fabbrica le armature
http://www.wikidata.org/entity/Q3127709,arpista,wikidata,it
http://www.wikidata.org/entity/Q3951423,arrampicatore,wikidata,it,persona che pratica l'arrampicata
http://www.wikidata.org/entity/Q2133309,arredatore,wikidata,it,professione
http://www.wikidata.org/entity/Q186852,arruolamento volontario,wikidata,it
http://www.wikidata.org/entity/Q15021099,art advisor,wikidata,it,figura professionale che gestisce gli investimenti in opere d'arte
http://www.wikidata.org/entity/Q1294787,artigiano,wikidata,it
http://www.wikidata.org/entity/Q483501,artista,wikidata,it,persona che crea; pratica o dimostra qualsiasi arte
http://www.wikidata.org/entity/Q63346805,artista commerciale,wikidata,it,artista che crea opere per promuovere prodotti o servizi commerciali
http://www.wikidata.org/entity/Q21550489,artista concettuale,wikidata,it
http://www.wikidata.org/entity/Q21477194,artista contemporaneo,wikidata,it
http://www.wikidata.org/entity/Q62521253,artista decorativo,wikidata,it
http://www.wikidata.org/entity/Q21560152,artista degli effetti speciali cinematografici,wikidata,it
http://www.wikidata.org/entity/Q19850998,artista del suono,wikidata,it,artista che usa il suono come strumento d'arte
http://www.wikidata.org/entity/Q59922524,artista di corte,wikidata,it
http://www.wikidata.org/entity/Q2914170,artista di strada,wikidata,it,artista che si esibisce in luoghi pubblici gratuitamente
http://www.wikidata.org/entity/Q18074503,artista installativo,wikidata,it
http://www.wikidata.org/entity/Q713200,artista performativo,wikidata,it
http://www.wikidata.org/entity/Q10774753,artista performativo,wikidata,it
http://www.wikidata.org/entity/Q10694573,artista tessile,wikidata,it
http://www.wikidata.org/entity/Q1154745,assaggiatore,wikidata,it
http://www.wikidata.org/entity/Q1125292,assegnista di ricerca,wikidata,it,l'assegnista di ricerca é una professione nel campo della ricerca scientifica
http://www.wikidata.org/entity/Q4657217,assessore,wikidata,it,membro della giunta comunale
http://www.wikidata.org/entity/Q3625589,assessore anziano,wikidata,it,nell'ordinamento amministrativo italiano; il membro della giunta comunale che sostituisce il sindaco in caso di assenza o impedimento dello stesso e del vicesindaco
http://www.wikidata.org/entity/Q19361459,assiriologo,wikidata,it
http://www.wikidata.org/entity/Q101539,assistente di volo,wikidata,it,personale addetto ai servizi complementari di bordo
http://www.wikidata.org/entity/Q1450482,assistente parlamentare,wikidata,it,figura professionale; scelta intuitu personae; che lavora presso un'istituzione parlamentare al servizio di un personaggio o di un gruppo politico
http://www.wikidata.org/entity/Q7019111,assistente sociale,wikidata,it,persona che opera nel campo dei servizi sociali
http://www.wikidata.org/entity/Q222982,asso dell'aviazione,wikidata,it
http://www.wikidata.org/entity/Q13464497,astista,wikidata,it,atleta specialista nel salto con l'asta
http://www.wikidata.org/entity/Q752129,astrofisico,wikidata,it,persona che si occupa di astrofisica
http://www.wikidata.org/entity/Q155647,astrologo,wikidata,it,persona che pratica l'astrologia
http://www.wikidata.org/entity/Q11631,astronauta,wikidata,it,persona che viaggia nello spazio
http://www.wikidata.org/entity/Q11063,astronomo,wikidata,it,scienziato che studia i corpi e i fenomeni esterni all'atmosfera terrestre
http://www.wikidata.org/entity/Q7623231,atleta di forza,wikidata,it
http://www.wikidata.org/entity/Q58825429,atleta olimpico,wikidata,it
http://www.wikidata.org/entity/Q25439032,atleta paralimpico,wikidata,it,sportivo che pratica l'atletica leggera paralimpica
