http://www.wikidata.org/entity/Q11296761,kickboxer,wikidata,it,profession,
http://www.wikidata.org/entity/Q1130252,direttore sportivo,wikidata,it,profession,figura professionale che dirige una compagine sportiva
http://www.wikidata.org/entity/Q11303721,golfist,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11303721,golfista,wikidata,it,profession,giocatore di golf
http://www.wikidata.org/entity/Q11325221,onicotecnico,wikidata,it,profession,
http://www.wikidata.org/entity/Q11333691,francesista,wikidata,it,profession,
http://www.wikidata.org/entity/Q11336312,giocatore di baseball professionista,wikidata,it,profession,
http://www.wikidata.org/entity/Q11336312,profesionalni igralec baseballa,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11338576,boksar,wikidata,sl,profession,športnik; ki se ukvarja z boksanjem
http://www.wikidata.org/entity/Q11338576,bokser,wikidata,sq,profession,sportist që praktikton boksin
http://www.wikidata.org/entity/Q11338576,pugile,wikidata,it,profession,persona che pratica il pugilato
http://www.wikidata.org/entity/Q1136290,dragoman,wikidata,vec,profession,
http://www.wikidata.org/entity/Q1136290,dragomanno,wikidata,it,profession,
http://www.wikidata.org/entity/Q1136290,terxhumani,wikidata,sq,profession,
http://www.wikidata.org/entity/Q1138622,siniscalco,wikidata,it,profession,titolo feudale
http://www.wikidata.org/entity/Q11386386,autore di haiku,wikidata,it,profession,poeta che scrive haiku
http://www.wikidata.org/entity/Q1139055,davčni uradnik,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1139055,esattore,wikidata,it,profession,professione
http://www.wikidata.org/entity/Q1141470,duo comico,wikidata,it,profession,abbinamento di una coppia di attori la cui comicità si appoggia essenzialmente sul rapporto asimmetrico
http://www.wikidata.org/entity/Q1141526,spogliarellista,wikidata,it,profession,professione
http://www.wikidata.org/entity/Q1141526,striptizeta,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11422374,funzionario internazionale,wikidata,it,profession,
http://www.wikidata.org/entity/Q11424604,geoznanstvenik,wikidata,sl,profession,znanstvenik; ki se ukvarja z Vedo o Zemlji
http://www.wikidata.org/entity/Q11424604,scienziato della terra,wikidata,it,profession,studioso delle scienze della terra
http://www.wikidata.org/entity/Q1143338,supereroe della vita reale,wikidata,it,profession,
http://www.wikidata.org/entity/Q1144638,glossatore,wikidata,it,profession,
http://www.wikidata.org/entity/Q1146304,comandante,wikidata,it,profession,membro dell'equipaggio di un aereomobile responsabile per esso
http://www.wikidata.org/entity/Q1147709,fuochista,wikidata,it,profession,conduttore dei generatori di vapore
http://www.wikidata.org/entity/Q1147709,kurjač,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11481802,dopiador,wikidata,vec,profession,
http://www.wikidata.org/entity/Q11481802,doppiatore,wikidata,it,profession,attore specializzato nel doppiaggio voce
http://www.wikidata.org/entity/Q11481802,posojevalec glasu,wikidata,sl,profession,igralec; ki posoja glas
http://www.wikidata.org/entity/Q11486702,storico dell'architettura,wikidata,it,profession,
http://www.wikidata.org/entity/Q1148872,imitator,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1148872,imitatore,wikidata,it,profession,
http://www.wikidata.org/entity/Q1149029,system integrator,wikidata,it,profession,
http://www.wikidata.org/entity/Q11494960,infektolog,wikidata,sl,profession,zdravnik; specialist za infekcijske bolezni
http://www.wikidata.org/entity/Q11494960,infettivologo,wikidata,it,profession,
http://www.wikidata.org/entity/Q11496048,fotografo di guerra,wikidata,it,profession,
http://www.wikidata.org/entity/Q11496048,vojni fotograf,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11499163,commentatore politico,wikidata,it,profession,
http://www.wikidata.org/entity/Q1153051,inchiostratore,wikidata,it,profession,
http://www.wikidata.org/entity/Q1153622,kunoichi,wikidata,it,profession,
http://www.wikidata.org/entity/Q1153622,kunoichi,wikidata,sq,profession,
http://www.wikidata.org/entity/Q11538947,giocatore di shogi,wikidata,it,profession,
http://www.wikidata.org/entity/Q1154500,presentatore meteorologico,wikidata,it,profession,
http://www.wikidata.org/entity/Q1154500,vremenar,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11545923,comandante militare,wikidata,it,profession,
http://www.wikidata.org/entity/Q11545923,poveljnik vojske,wikidata,sl,profession,
